species_id,provider_id,botanical_name,supplier_status,product_url,source_id,review_status,notes
BCNPPD-0260,PROV-NWM,Calandrinia ciliata,available,https://northwestmeadowscapes.com/products/fringed-red-maid-seeds-calandrinia-ciliata,SRC-0257,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0261,PROV-NWM,Balsamorhiza deltoidea,unavailable,https://northwestmeadowscapes.com/products/deltoid-balsamroot-seeds-balsamorhiza-deltoidea,SRC-0258,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0262,PROV-NWM,Bidens cernua,available,https://northwestmeadowscapes.com/products/nodding-bur-marigold-seeds-bidens-cernua,SRC-0259,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0263,PROV-NWM,Maianthemum racemosum,unavailable,https://northwestmeadowscapes.com/products/false-solomon-seal-seeds-maianthemum-racemosum,SRC-0260,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0264,PROV-NWM,Barbarea orthoceras,available,https://northwestmeadowscapes.com/products/american-yellow-rocket-seeds-barbarea-orthoceras,SRC-0261,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0265,PROV-NWM,Lupinus latifolius,available,https://northwestmeadowscapes.com/products/broadleaf-lupine-seeds-lupinus-latifolius-1,SRC-0262,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0266,PROV-NWM,Scrophularia lanceolata,available,https://northwestmeadowscapes.com/products/oregon-figwort-bee-plant-seeds-scrophularia-oregana,SRC-0263,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0267,PROV-NWM,Peritoma lutea,unavailable,https://northwestmeadowscapes.com/products/yellow-bee-plant-seeds-peritoma-lutea,SRC-0265,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0268,PROV-NWM,Asclepias incarnata,available,https://northwestmeadowscapes.com/products/swamp-milkweed-seeds-asclepias-incarnata,SRC-0266,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0269,PROV-NWM,Asclepias tuberosa,available,https://northwestmeadowscapes.com/products/butterfly-milkweed-seeds-asclepias-tuberosa,SRC-0267,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0270,PROV-NWM,Quercus garryana,unavailable,https://northwestmeadowscapes.com/products/garry-oak-acorns-quercus-garryana,SRC-0268,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0271,PROV-NWM,Asclepias syriaca,available,https://northwestmeadowscapes.com/products/common-milkweed-seeds-asclepias-syriaca,SRC-0269,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0272,PROV-NWM,Asclepias cordifolia,available,https://northwestmeadowscapes.com/products/heartleaf-milkweed-seed-asclepias-cordifolia,SRC-0270,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0273,PROV-NWM,In the pod,available,https://northwestmeadowscapes.com/products/dogbane-hemp-seeds-in-the-pod-apocyanum-cannabium,SRC-0271,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0274,PROV-NWM,Secale multicaule,available,https://northwestmeadowscapes.com/products/waldstaudenroggen-perennial-forest-rye-secale-multicaule,SRC-0274,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0275,PROV-NWM,Limnanthes alba var red viking,unavailable,https://northwestmeadowscapes.com/products/red-viking-meadowfoam-seeds-limnanthes-alba-var-red-viking,SRC-0275,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0276,PROV-NWM,Trifolium microcephalum,available,https://northwestmeadowscapes.com/products/maiden-clover-seeds-trifolium-microcephalum,SRC-0276,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0277,PROV-NWM,Erythronium oregonum,available,https://northwestmeadowscapes.com/products/giant-white-fawn-lily-seeds-erythronium-oregonum,SRC-0277,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0278,PROV-NWM,For the inland west,available,https://northwestmeadowscapes.com/products/inland-west-pollinator-prairie,SRC-0278,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0279,PROV-NWM,Gaillardia aristata,available,https://northwestmeadowscapes.com/products/blanket-flower-seeds-gaillardia-aristata,SRC-0279,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0279,PROV-OAKSUMMIT,Gaillardia aristata,available,https://oaksummitnursery.ca/products/blanketflower-seeds-gaillardia-aristata-perennial-zone-3,SRC-0427,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0279,PROV-PREMIER,Gaillardia aristata,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0279,PROV-PREMIER,Gaillardia aristata,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0279,PROV-PREMIER,Gaillardia aristata,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0279,PROV-PREMIER,Gaillardia aristata,mix_component,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0279,PROV-WCS,Gaillardia aristata,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0279,PROV-WCS,Gaillardia aristata,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0279,PROV-WCS,Gaillardia aristata,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0280,PROV-NWM,Carex pachystachya,available,https://northwestmeadowscapes.com/products/chamisso-sedge-seeds-carex-pachystachya,SRC-0280,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0281,PROV-NWM,Clarkia rhomboidea,unavailable,https://northwestmeadowscapes.com/products/diamond-clarkia,SRC-0281,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0282,PROV-NWM,Coreopsis tinctoria,available,https://northwestmeadowscapes.com/products/plains-coreopsis-seeds-coreopsis-tinctoria,SRC-0282,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0282,PROV-WCS,Coreopsis tinctoria,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0282,PROV-WCS,Coreopsis tinctoria,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0283,PROV-NWM,Allium validum,unavailable,https://northwestmeadowscapes.com/products/swamp-onion-seeds-allium-validum,SRC-0284,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0284,PROV-NWM,Xerophyllum tenax,unavailable,https://northwestmeadowscapes.com/products/beargrass-xerophyllum-tenax,SRC-0285,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0285,PROV-NWM,Asclepias latifolia,available,https://northwestmeadowscapes.com/products/broadleaf-milkweed-seeds-asclepias-latifolia,SRC-0286,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0286,PROV-NWM,Asclepias fascicularis,available,https://northwestmeadowscapes.com/products/narrowleaf-milkweed-seeds-asclepias-fascicularis,SRC-0287,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0287,PROV-NWM,Sisyrinchium californicum,available,https://northwestmeadowscapes.com/products/golden-eyed-grass-seeds-sisyrinchium-californicum,SRC-0288,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0288,PROV-NWM,Lilium columbianum,available,https://northwestmeadowscapes.com/products/columbia-lily-seeds-lilium-columbianum,SRC-0289,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0289,PROV-NWM,Rhinanthus minor,available,https://northwestmeadowscapes.com/products/yellow-rattle-seeds-rhinanthus-minor,SRC-0290,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0290,PROV-NWM,Gentiana sceptrum,available,https://northwestmeadowscapes.com/products/king-s-scepter-gentian-seeds-gentiana-sceptrum,SRC-0292,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0291,PROV-NWM,Triantha occidentalis,available,https://northwestmeadowscapes.com/products/false-asphodel-seeds-triantha-occidentalis,SRC-0293,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0292,PROV-NWM,Dichelostemma congestum,available,https://northwestmeadowscapes.com/products/ookow-seeds-dichelostemma-congestum,SRC-0294,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0293,PROV-NWM,Linum lewisii,available,https://northwestmeadowscapes.com/products/wild-blue-flax-seeds-linum-lewisii,SRC-0295,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0293,PROV-OAKSUMMIT,Linum lewisii,available,https://oaksummitnursery.ca/products/wild-blue-flax-seeds-linum-lewisii-perennial-zone-3,SRC-0431,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0293,PROV-PREMIER,Linum lewisii,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0293,PROV-PREMIER,Linum lewisii,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0293,PROV-PREMIER,Linum lewisii,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0293,PROV-PREMIER,Linum lewisii,mix_component,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0294,PROV-NWM,Astragalus canadensis,available,https://northwestmeadowscapes.com/products/canada-milkvetch-seeds-astragalus-canadensis,SRC-0296,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0295,PROV-NWM,Balsamorhiza sagittata,unavailable,https://northwestmeadowscapes.com/products/arrowleaf-balsamroot-seeds-balsamorhiza-sagittata,SRC-0297,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0295,PROV-PREMIER,Balsamorhiza sagittata,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0295,PROV-PREMIER,Balsamorhiza sagittata,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0295,PROV-PREMIER,Balsamorhiza sagittata,mix_component,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0296,PROV-NWM,Peritoma serrulata,available,https://northwestmeadowscapes.com/products/western-bee-plant-seeds-peritoma-serrulata,SRC-0298,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0297,PROV-NWM,Agrostis exarata,available,https://northwestmeadowscapes.com/products/spike-bentgrass-seeds-agrostis-exarata,SRC-0299,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0297,PROV-PREMIER,Agrostis exarata,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0297,PROV-PREMIER,Agrostis exarata,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0297,PROV-PREMIER,Agrostis exarata,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0298,PROV-NWM,Eleocharis palustris,available,https://northwestmeadowscapes.com/products/creeping-spikerush-seeds-eleocharis-palustris,SRC-0300,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0299,PROV-NWM,Erythranthe guttata,available,https://northwestmeadowscapes.com/products/seep-spring-monkeyflower-seeds,SRC-0302,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0300,PROV-NWM,Sagittaria latifolia,unavailable,https://northwestmeadowscapes.com/products/wapato-seeds-sagittaria-latifolia,SRC-0304,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0301,PROV-NWM,Schoenoplectus tabernaemontani,available,https://northwestmeadowscapes.com/products/softstem-bulrush-seeds-schoenoplectus-tabernaemontani,SRC-0305,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0302,PROV-NWM,Juncus bufonius,available,https://northwestmeadowscapes.com/products/toad-rush-seeds-juncus-bufonius,SRC-0307,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0303,PROV-NWM,Lomatium utriculatum,available,https://northwestmeadowscapes.com/products/spring-gold-seeds-lomatium-utriculatum,SRC-0308,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0304,PROV-NWM,Amsinckia menziesii,available,https://northwestmeadowscapes.com/products/menzies-fiddleneck-seeds-amsinckia-menziesii,SRC-0309,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0305,PROV-NWM,Trifolium cilolatum,unavailable,https://northwestmeadowscapes.com/products/tree-clover-seeds-trifolium-cilolatum,SRC-0311,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0306,PROV-NWM,Rudbeckia occidentalis,available,https://northwestmeadowscapes.com/products/western-coneflower-seeds-rudbeckia-occidentalis,SRC-0312,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0307,PROV-NWM,Perideridia oregana,available,https://northwestmeadowscapes.com/products/common-yampah-seeds-perideridia-gairdneri,SRC-0313,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0308,PROV-NWM,Phacelia linearis,available,https://northwestmeadowscapes.com/products/threadleaf-phacelia-seeds-phacelia-linearis,SRC-0315,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0309,PROV-NWM,Fritillaria affinis,available,https://northwestmeadowscapes.com/products/checker-lily-seeds-fritillaria-affinis,SRC-0316,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0310,PROV-NWM,Mentha arvensis,unavailable,https://northwestmeadowscapes.com/products/field-mint-seeds-mentha-arvensis,SRC-0317,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0311,PROV-NWM,Limnanthes alba,available,https://northwestmeadowscapes.com/products/white-meadowfoam-seeds-limnanthes-alba,SRC-0318,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0312,PROV-NWM,For west of the cascades,available,https://northwestmeadowscapes.com/products/native-pollinator-seed-mix-1,SRC-0319,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0313,PROV-NWM,Iris missouriensis,available,https://northwestmeadowscapes.com/products/western-blue-iris-seeds-iris-missouriensis,SRC-0321,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0313,PROV-OAKSUMMIT,Iris missouriensis,available,https://oaksummitnursery.ca/products/rocky-mountain-iris-iris-missouriensis-zone-3-20-seeds,SRC-0422,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0314,PROV-NWM,Helenium autumnale,available,https://northwestmeadowscapes.com/products/sneezeweed-seeds-helenium-autumnale,SRC-0322,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0314,PROV-WCS,Helenium autumnale,available,https://www.westcoastseeds.com/products/autumn-sneezeweed,SRC-0376,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0315,PROV-NWM,Sanguisorba annua,available,https://northwestmeadowscapes.com/products/prairie-burnet-seeds-sanguisorba-annua,SRC-0324,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0316,PROV-NWM,Plagiobothrys figuratus,available,https://northwestmeadowscapes.com/products/fragrant-popcorn-flower-seeds-plagiobothrys-figuratus,SRC-0325,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0317,PROV-NWM,Hordeum brachyantherum,unavailable,https://northwestmeadowscapes.com/products/meadow-barley-seeds-hordeum-brachyantherum,SRC-0327,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0317,PROV-PREMIER,Hordeum brachyantherum,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0317,PROV-PREMIER,Hordeum brachyantherum,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0317,PROV-PREMIER,Hordeum brachyantherum,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0318,PROV-NWM,Sidalcea malviflora,available,https://northwestmeadowscapes.com/products/rose-checkermallow-seeds-sidalcea-malviflora,SRC-0328,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0319,PROV-NWM,West coast,unavailable,https://northwestmeadowscapes.com/products/bee-lawn-seed-mix,SRC-0330,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0320,PROV-NWM,Wyethia angustifolia,available,https://northwestmeadowscapes.com/products/mules-ears-seeds-wyethia-angustifolia,SRC-0331,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0321,PROV-NWM,Iris tenax,available,https://northwestmeadowscapes.com/products/tough-leaved-iris-seeds-iris-tenax,SRC-0332,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0322,PROV-NWM,Madia elegans,available,https://northwestmeadowscapes.com/products/showy-madia-seeds-madia-elegans,SRC-0333,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0323,PROV-NWM,Trifolium willdenovii,available,https://northwestmeadowscapes.com/products/tom-cat-clover,SRC-0334,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0324,PROV-NWM,Castilleja miniata,available,https://northwestmeadowscapes.com/products/giant-red-paintbrush,SRC-0335,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0325,PROV-NWM,Heracleum maximum,available,https://northwestmeadowscapes.com/products/cow-parsnip,SRC-0336,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0326,PROV-NWM,Clarkia purpurea,available,https://northwestmeadowscapes.com/products/winecup-clarkia,SRC-0338,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0327,PROV-NWM,Elymus glaucus,available,https://northwestmeadowscapes.com/products/blue-wild-rye-seeds-elymus-glaucus,SRC-0339,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0327,PROV-PREMIER,Elymus glaucus,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0328,PROV-NWM,Epilobium densiflorum,available,https://northwestmeadowscapes.com/products/spike-primrose-seeds-epilobium-densiflorum,SRC-0340,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0329,PROV-NWM,Phacelia tanacetifolia,available,https://northwestmeadowscapes.com/products/lacy-phacelia-seeds-phacelia-tanacetifolia,SRC-0341,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0330,PROV-NWM,Agastache urticifolia,available,https://northwestmeadowscapes.com/products/nettleleaf-horsemint,SRC-0344,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0331,PROV-NWM,Deschampsia cespitosa,available,https://northwestmeadowscapes.com/products/tufted-hairgrass,SRC-0345,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0331,PROV-PREMIER,Deschampsia cespitosa,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0331,PROV-PREMIER,Deschampsia cespitosa,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0332,PROV-NWM,Ranunculus occidentalis,available,https://northwestmeadowscapes.com/products/western-buttercup,SRC-0346,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0333,PROV-NWM,Erigeron speciosus,available,https://northwestmeadowscapes.com/products/showy-fleabane-seeds-erigeron-speciosus,SRC-0347,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0334,PROV-NWM,Downingia elegans,available,https://northwestmeadowscapes.com/products/elegant-calicoflower-seeds-downingia-elegans,SRC-0348,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0335,PROV-NWM,Solidago canadensis,available,https://northwestmeadowscapes.com/products/canada-goldenrod-solidago-canadensis,SRC-0351,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0336,PROV-NWM,Gilia capitata,available,https://northwestmeadowscapes.com/products/globe-gilia-gilia-capitata,SRC-0353,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0337,PROV-NWM,Potentilla gracilis,available,https://northwestmeadowscapes.com/products/slender-prairie-cinquefoil-potentilla-gracilis,SRC-0355,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0338,PROV-NWM,Stachys cooleyae,unavailable,https://northwestmeadowscapes.com/products/cooleys-hedge-nettle-seeds-stachys-cooleyae,SRC-0357,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0339,PROV-NWM,Lupinus rivularis,available,https://northwestmeadowscapes.com/products/riverbank-lupine-seeds-lupinus-rivularis,SRC-0358,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0339,PROV-PREMIER,Lupinus rivularis,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0339,PROV-PREMIER,Lupinus rivularis,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0339,PROV-PREMIER,Lupinus rivularis,mix_component,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0340,PROV-NWM,Prunella vulgaris,unavailable,https://northwestmeadowscapes.com/products/self-heal-prunella-vulgaris,SRC-0359,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0340,PROV-PREMIER,Prunella vulgaris,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0340,PROV-PREMIER,Prunella vulgaris,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0340,PROV-PREMIER,Prunella vulgaris,mix_component,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0341,PROV-NWM,Collomia grandiflora,available,https://northwestmeadowscapes.com/products/large-flowered-collomia-collomia-grandiflora,SRC-0360,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0342,PROV-NWM,Festuca idahoensis ssp romeri,available,https://northwestmeadowscapes.com/products/roemers-fescue-seed,SRC-0361,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0343,PROV-NWM,Sidalcea campestris,available,https://northwestmeadowscapes.com/products/meadow-checkermallow-seed,SRC-0362,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0344,PROV-NWM,Grindelia integrifolia,unavailable,https://northwestmeadowscapes.com/products/puget-sound-gumweed-seed,SRC-0363,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0345,PROV-NWM,Lupinus polyphyllus,available,https://northwestmeadowscapes.com/products/big-leaf-lupine-seed,SRC-0364,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0345,PROV-PREMIER,Lupinus polyphyllus,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0345,PROV-PREMIER,Lupinus polyphyllus,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0345,PROV-PREMIER,Lupinus polyphyllus,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0345,PROV-PREMIER,Lupinus polyphyllus,mix_component,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0346,PROV-NWM,Phacelia nemoralis,available,https://northwestmeadowscapes.com/products/oregon-phacelia-phacelia-nemoralis,SRC-0365,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0347,PROV-NWM,Armeria maritima,available,https://northwestmeadowscapes.com/products/sea-thrift-armeria-maritima,SRC-0366,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0348,PROV-NWM,Asclepias speciosa,available,https://northwestmeadowscapes.com/products/showy-milkweed-seeds-asclepias-speciosa,SRC-0367,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0348,PROV-PREMIER,Asclepias speciosa,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0348,PROV-PREMIER,Asclepias speciosa,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0348,PROV-PREMIER,Asclepias speciosa,mix_component,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0349,PROV-NWM,Limnanthes douglasii,available,https://northwestmeadowscapes.com/products/douglas-meadowfoam-seeds-limnanthes-douglasii,SRC-0368,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0350,PROV-NWM,Trifolium wormskioldii,available,https://northwestmeadowscapes.com/products/springbank-clover-trifolium-wormskioldii,SRC-0369,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0350,PROV-PREMIER,Trifolium wormskioldii,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0351,PROV-WCS,Gypsophila elegans,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0351,PROV-WCS,Gypsophila elegans,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0352,PROV-WCS,Ammi majus,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0353,PROV-WCS,Callistephus chinensis,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
